,experiment count,level,index,model,prompting,scenario file path,log file path,success,generating time,video path
16,1,2,7,o4-mini,ltm,src\esmini\gen_20250608_005053_o4-mini_ltm_01_02_07.xosc,src\logs\20250608_005053_gpt_ltm\log_20250608_005053_o4-mini_ltm_01_02_07_success.txt,True,5.464374,src\logs\20250608_005053_gpt_ltm\비가많이오는상황에서보행자가침입하는상황_01_02_07.mp4
17,1,2,8,o4-mini,ltm,src\esmini\gen_20250608_005053_o4-mini_ltm_01_02_08.xosc,src\logs\20250608_005053_gpt_ltm\log_20250608_005053_o4-mini_ltm_01_02_08_success.txt,True,9.814974,src\logs\20250608_005053_gpt_ltm\안개로인해시야확보가안되는상황에서보행자침입_01_02_08.mp4
18,1,2,9,o4-mini,ltm,src\esmini\gen_20250608_005053_o4-mini_ltm_01_02_09.xosc,src\logs\20250608_005053_gpt_ltm\log_20250608_005053_o4-mini_ltm_01_02_09_success.txt,True,4.493619,src\logs\20250608_005053_gpt_ltm\도로에블랙아이스가존재하고중앙선넘어반대편차선에서차량이주행하는상황_01_02_09.mp4
19,1,2,10,o4-mini,ltm,src\esmini\gen_20250608_005053_o4-mini_ltm_01_02_10.xosc,src\logs\20250608_005053_gpt_ltm\log_20250608_005053_o4-mini_ltm_01_02_10_success.txt,True,9.139744,src\logs\20250608_005053_gpt_ltm\차가도로한쪽에멈춰있고그차앞으로보행자가침입하는상황_01_02_10.mp4
20,1,3,1,o4-mini,ltm,src\esmini\gen_20250608_005053_o4-mini_ltm_01_03_01.xosc,src\logs\20250608_005053_gpt_ltm\log_20250608_005053_o4-mini_ltm_01_03_01_success.txt,True,7.23945,src\logs\20250608_005053_gpt_ltm\강풍이불며짙은안개가끼어있어시야확보가힘든상황에서100m앞낙석발생_01_03_01.mp4
21,1,3,2,o4-mini,ltm,src\esmini\gen_20250608_005053_o4-mini_ltm_01_03_02.xosc,src\logs\20250608_005053_gpt_ltm\log_20250608_005053_o4-mini_ltm_01_03_02_fail.txt,False,47.277685,
22,1,3,3,o4-mini,ltm,src\esmini\gen_20250608_005053_o4-mini_ltm_01_03_03.xosc,src\logs\20250608_005053_gpt_ltm\log_20250608_005053_o4-mini_ltm_01_03_03_fail.txt,False,24.461388,
23,1,3,4,o4-mini,ltm,src\esmini\gen_20250608_005053_o4-mini_ltm_01_03_04.xosc,src\logs\20250608_005053_gpt_ltm\log_20250608_005053_o4-mini_ltm_01_03_04_fail.txt,False,5.333306,
24,1,3,5,o4-mini,ltm,src\esmini\gen_20250608_005053_o4-mini_ltm_01_03_05.xosc,src\logs\20250608_005053_gpt_ltm\log_20250608_005053_o4-mini_ltm_01_03_05_success.txt,True,5.406187,src\logs\20250608_005053_gpt_ltm\눈이내리고도로가얼어붙어미끄러운상황에서중앙선넘어반대편차선에서차량이주행하는상황_01_03_05.mp4
25,1,4,1,o4-mini,ltm,src\esmini\gen_20250608_005053_o4-mini_ltm_01_04_01.xosc,src\logs\20250608_005053_gpt_ltm\log_20250608_005053_o4-mini_ltm_01_04_01_success.txt,True,5.114905,src\logs\20250608_005053_gpt_ltm\짙은안개로시야확보가힘들고눈이오는상황에서150m앞불법주차차량이출발하고200m앞에서보행자가돌발침입하는상황_01_04_01.mp4
26,1,4,2,o4-mini,ltm,src\esmini\gen_20250608_005053_o4-mini_ltm_01_04_02.xosc,src\logs\20250608_005053_gpt_ltm\log_20250608_005053_o4-mini_ltm_01_04_02_success.txt,True,6.18848,src\logs\20250608_005053_gpt_ltm\비가강하게내리고블랙아이스로도로가미끄러우며짙은안개가끼어있어시야확보가힘든상황에서100m앞낙석발생_01_04_02.mp4
27,1,4,3,o4-mini,ltm,src\esmini\gen_20250608_005053_o4-mini_ltm_01_04_03.xosc,src\logs\20250608_005053_gpt_ltm\log_20250608_005053_o4-mini_ltm_01_04_03_fail.txt,False,25.021451,
28,1,4,4,o4-mini,ltm,src\esmini\gen_20250608_005053_o4-mini_ltm_01_04_04.xosc,src\logs\20250608_005053_gpt_ltm\log_20250608_005053_o4-mini_ltm_01_04_04_success.txt,True,4.53206,src\logs\20250608_005053_gpt_ltm\비와눈이같이오는상황에서도로가블랙아이스들로매우미끄러울때중앙선넘어반대편차선에서차량이주행하는상황_01_04_04.mp4
29,1,4,5,o4-mini,ltm,src\esmini\gen_20250608_005053_o4-mini_ltm_01_04_05.xosc,src\logs\20250608_005053_gpt_ltm\log_20250608_005053_o4-mini_ltm_01_04_05_fail.txt,False,5.562791,
30,2,1,1,o4-mini,ltm,src\esmini\gen_20250608_005053_o4-mini_ltm_02_01_01.xosc,src\logs\20250608_005053_gpt_ltm\log_20250608_005053_o4-mini_ltm_02_01_01_success.txt,True,10.812544,src\logs\20250608_005053_gpt_ltm\100m앞낙석이발생하는상황_02_01_01.mp4
31,2,1,2,o4-mini,ltm,src\esmini\gen_20250608_005053_o4-mini_ltm_02_01_02.xosc,src\logs\20250608_005053_gpt_ltm\log_20250608_005053_o4-mini_ltm_02_01_02_fail.txt,False,6.651724,
32,2,1,3,o4-mini,ltm,src\esmini\gen_20250608_005053_o4-mini_ltm_02_01_03.xosc,src\logs\20250608_005053_gpt_ltm\log_20250608_005053_o4-mini_ltm_02_01_03_success.txt,True,5.332708,src\logs\20250608_005053_gpt_ltm\강한햇빛으로인해시야확보불가상황_02_01_03.mp4
33,2,1,4,o4-mini,ltm,src\esmini\gen_20250608_005053_o4-mini_ltm_02_01_04.xosc,src\logs\20250608_005053_gpt_ltm\log_20250608_005053_o4-mini_ltm_02_01_04_fail.txt,False,4.398644,
34,2,1,5,o4-mini,ltm,src\esmini\gen_20250608_005053_o4-mini_ltm_02_01_05.xosc,src\logs\20250608_005053_gpt_ltm\log_20250608_005053_o4-mini_ltm_02_01_05_success.txt,True,18.794806,src\logs\20250608_005053_gpt_ltm\2초뒤부터뒷차량이내차보다고속주행하는상황_02_01_05.mp4
35,2,1,6,o4-mini,ltm,src\esmini\gen_20250608_005053_o4-mini_ltm_02_01_06.xosc,src\logs\20250608_005053_gpt_ltm\log_20250608_005053_o4-mini_ltm_02_01_06_fail.txt,False,3.839564,
36,2,1,7,o4-mini,ltm,src\esmini\gen_20250608_005053_o4-mini_ltm_02_01_07.xosc,src\logs\20250608_005053_gpt_ltm\log_20250608_005053_o4-mini_ltm_02_01_07_success.txt,True,3.806516,src\logs\20250608_005053_gpt_ltm\도로중간에블랙아이스가존재하는상황_02_01_07.mp4
37,2,1,8,o4-mini,ltm,src\esmini\gen_20250608_005053_o4-mini_ltm_02_01_08.xosc,src\logs\20250608_005053_gpt_ltm\log_20250608_005053_o4-mini_ltm_02_01_08_fail.txt,False,5.26795,
38,2,1,9,o4-mini,ltm,src\esmini\gen_20250608_005053_o4-mini_ltm_02_01_09.xosc,src\logs\20250608_005053_gpt_ltm\log_20250608_005053_o4-mini_ltm_02_01_09_fail.txt,False,5.064139,
39,2,1,10,o4-mini,ltm,src\esmini\gen_20250608_005053_o4-mini_ltm_02_01_10.xosc,src\logs\20250608_005053_gpt_ltm\log_20250608_005053_o4-mini_ltm_02_01_10_success.txt,True,4.195876,src\logs\20250608_005053_gpt_ltm\사고난차량이정차되어있는상황_02_01_10.mp4
40,2,2,1,o4-mini,ltm,src\esmini\gen_20250608_005053_o4-mini_ltm_02_02_01.xosc,src\logs\20250608_005053_gpt_ltm\log_20250608_005053_o4-mini_ltm_02_02_01_fail.txt,False,8.024921,
41,2,2,2,o4-mini,ltm,src\esmini\gen_20250608_005053_o4-mini_ltm_02_02_02.xosc,src\logs\20250608_005053_gpt_ltm\log_20250608_005053_o4-mini_ltm_02_02_02_fail.txt,False,20.053584,
42,2,2,3,o4-mini,ltm,src\esmini\gen_20250608_005053_o4-mini_ltm_02_02_03.xosc,src\logs\20250608_005053_gpt_ltm\log_20250608_005053_o4-mini_ltm_02_02_03_fail.txt,False,6.6597,
43,2,2,4,o4-mini,ltm,src\esmini\gen_20250608_005053_o4-mini_ltm_02_02_04.xosc,src\logs\20250608_005053_gpt_ltm\log_20250608_005053_o4-mini_ltm_02_02_04_success.txt,True,5.577821,src\logs\20250608_005053_gpt_ltm\비가많이내리고2초뒤부터뒷차량이내차보다고속주행하는상황_02_02_04.mp4
44,2,2,5,o4-mini,ltm,src\esmini\gen_20250608_005053_o4-mini_ltm_02_02_05.xosc,src\logs\20250608_005053_gpt_ltm\log_20250608_005053_o4-mini_ltm_02_02_05_success.txt,True,6.128133,src\logs\20250608_005053_gpt_ltm\낙석이발생하여앞차량이급정거하는상황_02_02_05.mp4
45,2,2,6,o4-mini,ltm,src\esmini\gen_20250608_005053_o4-mini_ltm_02_02_06.xosc,src\logs\20250608_005053_gpt_ltm\log_20250608_005053_o4-mini_ltm_02_02_06_fail.txt,False,4.91024,
46,2,2,7,o4-mini,ltm,src\esmini\gen_20250608_005053_o4-mini_ltm_02_02_07.xosc,src\logs\20250608_005053_gpt_ltm\log_20250608_005053_o4-mini_ltm_02_02_07_fail.txt,False,30.201803,
47,2,2,8,o4-mini,ltm,src\esmini\gen_20250608_005053_o4-mini_ltm_02_02_08.xosc,src\logs\20250608_005053_gpt_ltm\log_20250608_005053_o4-mini_ltm_02_02_08_fail.txt,False,5.158927,
48,2,2,9,o4-mini,ltm,src\esmini\gen_20250608_005053_o4-mini_ltm_02_02_09.xosc,src\logs\20250608_005053_gpt_ltm\log_20250608_005053_o4-mini_ltm_02_02_09_fail.txt,False,5.704083,
49,2,2,10,o4-mini,ltm,src\esmini\gen_20250608_005053_o4-mini_ltm_02_02_10.xosc,src\logs\20250608_005053_gpt_ltm\log_20250608_005053_o4-mini_ltm_02_02_10_success.txt,True,5.650429,src\logs\20250608_005053_gpt_ltm\차가도로한쪽에멈춰있고그차앞으로보행자가침입하는상황_02_02_10.mp4
50,2,3,1,o4-mini,ltm,src\esmini\gen_20250608_005053_o4-mini_ltm_02_03_01.xosc,src\logs\20250608_005053_gpt_ltm\log_20250608_005053_o4-mini_ltm_02_03_01_fail.txt,False,19.224053,
51,2,3,2,o4-mini,ltm,src\esmini\gen_20250608_005053_o4-mini_ltm_02_03_02.xosc,src\logs\20250608_005053_gpt_ltm\log_20250608_005053_o4-mini_ltm_02_03_02_success.txt,True,4.61121,src\logs\20250608_005053_gpt_ltm\강한햇빛으로시야식별힘들때앞차량앞으로보행자가돌발적으로나와앞차량이급정거하는상황_02_03_02.mp4
52,2,3,3,o4-mini,ltm,src\esmini\gen_20250608_005053_o4-mini_ltm_02_03_03.xosc,src\logs\20250608_005053_gpt_ltm\log_20250608_005053_o4-mini_ltm_02_03_03_fail.txt,False,6.720537,
53,2,3,4,o4-mini,ltm,src\esmini\gen_20250608_005053_o4-mini_ltm_02_03_04.xosc,src\logs\20250608_005053_gpt_ltm\log_20250608_005053_o4-mini_ltm_02_03_04_success.txt,True,6.034653,src\logs\20250608_005053_gpt_ltm\강한바람과눈이내리는상황에서낙석상황발생_02_03_04.mp4
54,2,3,5,o4-mini,ltm,src\esmini\gen_20250608_005053_o4-mini_ltm_02_03_05.xosc,src\logs\20250608_005053_gpt_ltm\log_20250608_005053_o4-mini_ltm_02_03_05_fail.txt,False,18.486631,
55,2,4,1,o4-mini,ltm,src\esmini\gen_20250608_005053_o4-mini_ltm_02_04_01.xosc,src\logs\20250608_005053_gpt_ltm\log_20250608_005053_o4-mini_ltm_02_04_01_success.txt,True,5.224009,src\logs\20250608_005053_gpt_ltm\짙은안개로시야확보가힘들고눈이오는상황에서150m앞불법주차차량이출발하고200m앞에서보행자가돌발침입하는상황_02_04_01.mp4
56,2,4,2,o4-mini,ltm,src\esmini\gen_20250608_005053_o4-mini_ltm_02_04_02.xosc,src\logs\20250608_005053_gpt_ltm\log_20250608_005053_o4-mini_ltm_02_04_02_fail.txt,False,7.179942,
57,2,4,3,o4-mini,ltm,src\esmini\gen_20250608_005053_o4-mini_ltm_02_04_03.xosc,src\logs\20250608_005053_gpt_ltm\log_20250608_005053_o4-mini_ltm_02_04_03_fail.txt,False,10.919359,
58,2,4,4,o4-mini,ltm,src\esmini\gen_20250608_005053_o4-mini_ltm_02_04_04.xosc,src\logs\20250608_005053_gpt_ltm\log_20250608_005053_o4-mini_ltm_02_04_04_fail.txt,False,17.039964,
59,2,4,5,o4-mini,ltm,src\esmini\gen_20250608_005053_o4-mini_ltm_02_04_05.xosc,src\logs\20250608_005053_gpt_ltm\log_20250608_005053_o4-mini_ltm_02_04_05_fail.txt,False,5.825483,
60,3,1,1,o4-mini,ltm,src\esmini\gen_20250608_005053_o4-mini_ltm_03_01_01.xosc,src\logs\20250608_005053_gpt_ltm\log_20250608_005053_o4-mini_ltm_03_01_01_success.txt,True,5.06948,src\logs\20250608_005053_gpt_ltm\100m앞낙석이발생하는상황_03_01_01.mp4
61,3,1,2,o4-mini,ltm,src\esmini\gen_20250608_005053_o4-mini_ltm_03_01_02.xosc,src\logs\20250608_005053_gpt_ltm\log_20250608_005053_o4-mini_ltm_03_01_02_success.txt,True,5.796347,src\logs\20250608_005053_gpt_ltm\갑작스러운보행자침입하는상황_03_01_02.mp4
62,3,1,3,o4-mini,ltm,src\esmini\gen_20250608_005053_o4-mini_ltm_03_01_03.xosc,src\logs\20250608_005053_gpt_ltm\log_20250608_005053_o4-mini_ltm_03_01_03_fail.txt,False,5.620017,
63,3,1,4,o4-mini,ltm,src\esmini\gen_20250608_005053_o4-mini_ltm_03_01_04.xosc,src\logs\20250608_005053_gpt_ltm\log_20250608_005053_o4-mini_ltm_03_01_04_success.txt,True,4.105926,src\logs\20250608_005053_gpt_ltm\짙은안개로인한시야확보불가상황_03_01_04.mp4
64,3,1,5,o4-mini,ltm,src\esmini\gen_20250608_005053_o4-mini_ltm_03_01_05.xosc,src\logs\20250608_005053_gpt_ltm\log_20250608_005053_o4-mini_ltm_03_01_05_fail.txt,False,19.871568,
65,3,1,6,o4-mini,ltm,src\esmini\gen_20250608_005053_o4-mini_ltm_03_01_06.xosc,src\logs\20250608_005053_gpt_ltm\log_20250608_005053_o4-mini_ltm_03_01_06_success.txt,True,4.795519,src\logs\20250608_005053_gpt_ltm\갑작스러운차량차선변경으로인한간섭상황_03_01_06.mp4
66,3,1,7,o4-mini,ltm,src\esmini\gen_20250608_005053_o4-mini_ltm_03_01_07.xosc,src\logs\20250608_005053_gpt_ltm\log_20250608_005053_o4-mini_ltm_03_01_07_fail.txt,False,6.727786,
67,3,1,8,o4-mini,ltm,src\esmini\gen_20250608_005053_o4-mini_ltm_03_01_08.xosc,src\logs\20250608_005053_gpt_ltm\log_20250608_005053_o4-mini_ltm_03_01_08_success.txt,True,5.821826,src\logs\20250608_005053_gpt_ltm\중앙선넘어반대편차선에서차량이주행하는상황_03_01_08.mp4
68,3,1,9,o4-mini,ltm,src\esmini\gen_20250608_005053_o4-mini_ltm_03_01_09.xosc,src\logs\20250608_005053_gpt_ltm\log_20250608_005053_o4-mini_ltm_03_01_09_success.txt,True,4.678824,src\logs\20250608_005053_gpt_ltm\하나의차선에서바리케이드쳐져있는상황_03_01_09.mp4
69,3,1,10,o4-mini,ltm,src\esmini\gen_20250608_005053_o4-mini_ltm_03_01_10.xosc,src\logs\20250608_005053_gpt_ltm\log_20250608_005053_o4-mini_ltm_03_01_10_success.txt,True,4.084133,src\logs\20250608_005053_gpt_ltm\사고난차량이정차되어있는상황_03_01_10.mp4
70,3,2,1,o4-mini,ltm,src\esmini\gen_20250608_005053_o4-mini_ltm_03_02_01.xosc,src\logs\20250608_005053_gpt_ltm\log_20250608_005053_o4-mini_ltm_03_02_01_fail.txt,False,3.418777,
71,3,2,2,o4-mini,ltm,src\esmini\gen_20250608_005053_o4-mini_ltm_03_02_02.xosc,src\logs\20250608_005053_gpt_ltm\log_20250608_005053_o4-mini_ltm_03_02_02_fail.txt,False,29.613968,
72,3,2,3,o4-mini,ltm,src\esmini\gen_20250608_005053_o4-mini_ltm_03_02_03.xosc,src\logs\20250608_005053_gpt_ltm\log_20250608_005053_o4-mini_ltm_03_02_03_success.txt,True,6.078991,src\logs\20250608_005053_gpt_ltm\눈으로인해도로위장애물존재상황_03_02_03.mp4
73,3,2,4,o4-mini,ltm,src\esmini\gen_20250608_005053_o4-mini_ltm_03_02_04.xosc,src\logs\20250608_005053_gpt_ltm\log_20250608_005053_o4-mini_ltm_03_02_04_fail.txt,False,4.940549,
74,3,2,5,o4-mini,ltm,src\esmini\gen_20250608_005053_o4-mini_ltm_03_02_05.xosc,src\logs\20250608_005053_gpt_ltm\log_20250608_005053_o4-mini_ltm_03_02_05_fail.txt,False,4.076276,
75,3,2,6,o4-mini,ltm,src\esmini\gen_20250608_005053_o4-mini_ltm_03_02_06.xosc,src\logs\20250608_005053_gpt_ltm\log_20250608_005053_o4-mini_ltm_03_02_06_success.txt,True,4.920281,src\logs\20250608_005053_gpt_ltm\눈으로인해도로가미끄러운상황에서갑작스러운앞차량차선변경하는상황_03_02_06.mp4
76,3,2,7,o4-mini,ltm,src\esmini\gen_20250608_005053_o4-mini_ltm_03_02_07.xosc,src\logs\20250608_005053_gpt_ltm\log_20250608_005053_o4-mini_ltm_03_02_07_fail.txt,False,5.669675,
77,3,2,8,o4-mini,ltm,src\esmini\gen_20250608_005053_o4-mini_ltm_03_02_08.xosc,src\logs\20250608_005053_gpt_ltm\log_20250608_005053_o4-mini_ltm_03_02_08_success.txt,True,3.922822,src\logs\20250608_005053_gpt_ltm\안개로인해시야확보가안되는상황에서보행자침입_03_02_08.mp4
78,3,2,9,o4-mini,ltm,src\esmini\gen_20250608_005053_o4-mini_ltm_03_02_09.xosc,src\logs\20250608_005053_gpt_ltm\log_20250608_005053_o4-mini_ltm_03_02_09_success.txt,True,5.515256,src\logs\20250608_005053_gpt_ltm\도로에블랙아이스가존재하고중앙선넘어반대편차선에서차량이주행하는상황_03_02_09.mp4
79,3,2,10,o4-mini,ltm,src\esmini\gen_20250608_005053_o4-mini_ltm_03_02_10.xosc,src\logs\20250608_005053_gpt_ltm\log_20250608_005053_o4-mini_ltm_03_02_10_fail.txt,False,4.268389,
80,3,3,1,o4-mini,ltm,src\esmini\gen_20250608_005053_o4-mini_ltm_03_03_01.xosc,src\logs\20250608_005053_gpt_ltm\log_20250608_005053_o4-mini_ltm_03_03_01_success.txt,True,6.451381,src\logs\20250608_005053_gpt_ltm\강풍이불며짙은안개가끼어있어시야확보가힘든상황에서100m앞낙석발생_03_03_01.mp4
81,3,3,2,o4-mini,ltm,src\esmini\gen_20250608_005053_o4-mini_ltm_03_03_02.xosc,src\logs\20250608_005053_gpt_ltm\log_20250608_005053_o4-mini_ltm_03_03_02_success.txt,True,6.393766,src\logs\20250608_005053_gpt_ltm\강한햇빛으로시야식별힘들때앞차량앞으로보행자가돌발적으로나와앞차량이급정거하는상황_03_03_02.mp4
82,3,3,3,o4-mini,ltm,src\esmini\gen_20250608_005053_o4-mini_ltm_03_03_03.xosc,src\logs\20250608_005053_gpt_ltm\log_20250608_005053_o4-mini_ltm_03_03_03_success.txt,True,8.594524,src\logs\20250608_005053_gpt_ltm\눈과안개가존재하여시야확보가매우힘든상황에서보행자돌발침입하는상황_03_03_03.mp4
83,3,3,4,o4-mini,ltm,src\esmini\gen_20250608_005053_o4-mini_ltm_03_03_04.xosc,src\logs\20250608_005053_gpt_ltm\log_20250608_005053_o4-mini_ltm_03_03_04_fail.txt,False,20.944405,
84,3,3,5,o4-mini,ltm,src\esmini\gen_20250608_005053_o4-mini_ltm_03_03_05.xosc,src\logs\20250608_005053_gpt_ltm\log_20250608_005053_o4-mini_ltm_03_03_05_fail.txt,False,6.358445,
85,3,4,1,o4-mini,ltm,src\esmini\gen_20250608_005053_o4-mini_ltm_03_04_01.xosc,src\logs\20250608_005053_gpt_ltm\log_20250608_005053_o4-mini_ltm_03_04_01_success.txt,True,5.328032,src\logs\20250608_005053_gpt_ltm\짙은안개로시야확보가힘들고눈이오는상황에서150m앞불법주차차량이출발하고200m앞에서보행자가돌발침입하는상황_03_04_01.mp4
86,3,4,2,o4-mini,ltm,src\esmini\gen_20250608_005053_o4-mini_ltm_03_04_02.xosc,src\logs\20250608_005053_gpt_ltm\log_20250608_005053_o4-mini_ltm_03_04_02_fail.txt,False,7.689757,
87,3,4,3,o4-mini,ltm,src\esmini\gen_20250608_005053_o4-mini_ltm_03_04_03.xosc,src\logs\20250608_005053_gpt_ltm\log_20250608_005053_o4-mini_ltm_03_04_03_success.txt,True,4.358388,src\logs\20250608_005053_gpt_ltm\눈이내리고강풍이부는상황에서2초뒤출발한뒷차량이내차보다고속주행할때보행자가내앞으로침입하는상황_03_04_03.mp4
88,3,4,4,o4-mini,ltm,src\esmini\gen_20250608_005053_o4-mini_ltm_03_04_04.xosc,src\logs\20250608_005053_gpt_ltm\log_20250608_005053_o4-mini_ltm_03_04_04_success.txt,True,8.600915,src\logs\20250608_005053_gpt_ltm\비와눈이같이오는상황에서도로가블랙아이스들로매우미끄러울때중앙선넘어반대편차선에서차량이주행하는상황_03_04_04.mp4
89,3,4,5,o4-mini,ltm,src\esmini\gen_20250608_005053_o4-mini_ltm_03_04_05.xosc,src\logs\20250608_005053_gpt_ltm\log_20250608_005053_o4-mini_ltm_03_04_05_fail.txt,False,4.761848,
